BusinessName,Category,Rating,ReviewCount,Price,City,State,ZipCode,Latitude,Longitude,IsOpen,Wifi,OutdoorSeating,Delivery
"Jenkins, Berry and Sanders",Hotel,1.22,457,436.7807224,New Lisachester,VI,90545,80.242624,65.93516,Yes,Paid,Yes,No
"Lewis, Hill and Brock",Bar,4.22,622,961.5442155,Myersburgh,DE,49810,-22.43544,-18.341181,No,None,Yes,Yes
"Davenport, Hoffman and Maldonado",Bar,3.86,407,311.8214563,North Danielleton,HI,22275,-26.84558,-59.530206,No,None,Yes,No
Simpson and Sons,Bar,2.77,599,975.0747596,East Edgarfort,MA,88875,-48.6575875,-78.884684,Yes,Free,Yes,Yes
"Hoffman, Harrison and Lamb",Hotel,1.38,255,938.2594808,Christinehaven,NE,21575,60.178627,20.034221,Yes,Paid,Yes,No
Spencer-Kelly,Restaurant,3,701,986.712968,Ortizshire,FL,87241,41.3210075,-179.577384,No,Paid,Yes,No
"Schneider, Brown and Ewing",Restaurant,3.04,239,944.1474573,South Michael,AR,3392,80.164388,-162.833625,Yes,Paid,Yes,No
Warren PLC,Hotel,3.8,94,569.1695981,Shorttown,IL,22609,-78.407438,129.822531,Yes,Paid,No,Yes
Hernandez LLC,Cafe,2.77,838,584.0675378,Williamland,PA,16015,-1.438227,166.495942,No,Free,No,No
"Cooper, Pena and Mccoy",Gym,3.66,639,931.2522452,Samanthaberg,PW,90516,8.503882,99.885881,No,Paid,No,Yes
Mann-Arnold,Cafe,1.21,234,814.6075568,Leslieton,AR,57489,-24.048154,-62.1014,Yes,Free,Yes,No
Morris-Gamble,Restaurant,4.44,640,328.3754653,Davisport,NH,53647,68.622433,-74.169977,No,Paid,No,Yes
Campbell Group,Bar,1.98,205,854.3476462,Boydberg,NE,90730,25.6795915,-80.45486,Yes,Paid,No,Yes
Stanley-Alvarez,Cafe,2.61,20,717.1943426,Matthewbury,MP,76290,22.13429,136.004024,Yes,Free,Yes,Yes
"Mckay, Morales and Byrd",Gym,1.14,300,954.3673029,New Gregoryville,OR,60825,38.3330315,-93.901764,Yes,Paid,No,No
"Martin, Lopez and Parker",Hotel,3.25,332,541.4317325,South Carlaland,IA,58644,9.1716515,-114.551047,No,Paid,No,No
Perez-Richardson,Hotel,1.25,60,509.6920265,Smithmouth,SC,71324,52.7437255,10.08519,No,Paid,Yes,Yes
Oliver and Sons,Hotel,3.41,557,272.4837065,Goodburgh,PW,73103,89.8169305,-147.460336,No,None,No,No
"Brown, Collins and Hicks",Gym,1.15,57,108.642409,East Theresa,DC,9306,-9.357058,60.044947,Yes,None,Yes,No
Ortiz LLC,Hotel,4.54,375,913.51038,Schroederborough,TX,22934,47.115952,-163.902103,No,None,No,Yes
Ponce LLC,Restaurant,2.89,213,113.2703933,Lake Michaelstad,UT,30945,87.8078355,-27.237363,No,Free,No,Yes
"Wilson, Mccann and Bautista",Gym,4.63,805,778.0450252,Nicoleborough,LA,46709,-63.59373,-29.632804,Yes,Free,No,Yes
Johnson-Mcdonald,Bar,2.39,919,389.613851,West Yvonne,NV,67902,32.776762,55.971719,Yes,None,Yes,No
"Zhang, Butler and Lee",Hotel,2.75,183,409.2054725,New Christopher,OH,33389,37.438786,-82.9234,Yes,Paid,No,No
Neal PLC,Cafe,1.17,1,983.4936365,Reevesland,WV,42339,30.8589665,-20.571961,No,Free,Yes,No
"Rojas, Perry and Simpson",Gym,3.16,824,420.2610351,East Samantha,ME,45760,-22.337933,-4.446114,No,Free,No,No
"Benson, Thompson and Ramirez",Bar,1.08,846,887.6099444,New Shannon,AL,13872,-48.3960975,133.153458,Yes,Paid,Yes,Yes
Fuller Ltd,Gym,3.24,122,385.0579027,Port Kristenmouth,KY,5052,8.4203865,-42.623198,No,None,No,Yes
"Owens, Warner and Fuller",Restaurant,1.42,903,998.7693468,Avilamouth,NY,3188,72.081364,23.560535,Yes,Paid,Yes,Yes
"Thomas, Bryant and Rodriguez",Hotel,2.15,575,765.185344,Katiechester,AK,39580,20.4837385,-147.890124,Yes,Paid,No,Yes
Carson Inc,Cafe,1.59,530,953.545912,Austinport,IA,58353,8.0040475,-64.724392,No,Paid,No,Yes
Palmer-Cunningham,Cafe,2.03,216,776.6667056,West Alexander,PW,73072,50.044845,-15.288752,Yes,None,Yes,Yes
"Crane, Morris and Petersen",Bar,1.5,894,187.5284182,Shelleyburgh,OH,68796,48.3341845,-5.481634,No,Paid,No,No
Owens PLC,Cafe,2.12,467,424.4210728,West Robert,FL,71253,88.1395435,-77.893562,No,Free,No,Yes
"Cox, Caldwell and Hartman",Hotel,1.66,948,747.9544993,Burketon,NC,65476,86.57417,-60.830508,Yes,Paid,No,Yes
Rojas-Atkins,Restaurant,4.52,100,561.8380379,East Pamela,RI,35703,42.2166175,-177.01558,No,Free,No,No
"Gomez, Roberson and Watson",Bar,2.99,100,716.4342863,Kylestad,NJ,20104,42.679418,-94.131717,No,None,Yes,No
Brown PLC,Gym,1.09,924,325.0930122,Erikmouth,NM,74767,69.4008845,-157.850367,Yes,Paid,Yes,Yes
West-Clark,Restaurant,3.81,217,870.9916495,South Annland,IN,44790,2.7594175,-63.894371,No,Paid,Yes,No
Smith and Sons,Bar,4.09,644,509.4107881,Laurenchester,ME,30660,59.617327,-84.668773,Yes,Paid,No,No
Green LLC,Cafe,2.1,295,819.7852205,Madisonside,PW,72857,75.601041,67.693673,No,Free,Yes,Yes
Lee-Evans,Restaurant,1.65,176,334.2608649,North Robertfurt,CT,70805,8.965108,-4.990847,Yes,Free,Yes,No
"Cruz, Carr and Murphy",Bar,1.17,333,965.4230472,North Kaylastad,NC,5814,-31.5442375,147.3544,Yes,None,No,Yes
Quinn PLC,Hotel,2.56,597,391.1912783,Peggymouth,ND,96907,-53.641165,54.946577,No,Free,No,No
King-Buck,Bar,1.37,269,185.1433147,Moorefurt,NM,38217,83.5565865,-35.86265,Yes,None,Yes,Yes
Smith-Clark,Bar,1.88,115,156.418254,Justinfurt,OH,10347,16.0896515,40.211854,Yes,Paid,No,No
Little and Sons,Cafe,3.59,388,733.7648131,South Ericmouth,CO,69107,-56.2781985,-27.451815,Yes,Free,No,No
Andrews Group,Gym,4.91,557,845.5718069,Port Garyhaven,NJ,80745,-60.041025,140.97314,No,Free,Yes,Yes
"Edwards, Munoz and Mckenzie",Restaurant,1.48,329,506.9485595,Stephenview,KY,81220,-71.316737,161.463661,No,None,No,No
"Smith, Oconnor and Rodriguez",Cafe,3.36,577,685.2542293,New Brandonstad,WY,76729,-3.1097065,167.302341,No,Paid,Yes,No
Reyes-Bruce,Restaurant,4.85,72,852.7056452,South Jessefurt,MO,83068,-36.411638,43.477726,No,Free,No,No
"Chambers, Wise and Hoffman",Gym,3.78,978,149.8832413,Jennaland,TX,11754,75.400297,-57.367879,Yes,None,Yes,No
Logan-Richardson,Hotel,3.07,112,723.8639736,Wellsville,WY,32472,87.4727165,-3.215668,Yes,Paid,No,Yes
"Dalton, Spencer and Anderson",Hotel,3.7,60,945.302807,Warnertown,IN,59744,30.2748345,91.766508,Yes,Paid,Yes,Yes
Oconnor PLC,Cafe,2.14,866,795.2098475,Davistown,KY,592,-8.2642835,45.035297,No,Free,Yes,Yes
Turner Ltd,Hotel,2.48,789,202.5547077,Bellbury,VT,89182,16.5160315,82.725893,Yes,Paid,Yes,Yes
Faulkner-Peck,Hotel,1.24,847,583.5605601,Edwardburgh,CT,5848,84.12853,66.796163,Yes,None,Yes,Yes
"Hamilton, Barker and Jackson",Cafe,2.31,26,797.560666,Mcdonaldton,NV,3906,35.7944705,-126.488914,No,Paid,Yes,No
Nguyen-Walls,Restaurant,2.26,474,982.5382147,Peterfurt,WY,2079,-51.0212225,125.987576,Yes,Paid,Yes,Yes
Davis-Hansen,Restaurant,1.82,422,456.8168145,Port Denise,DC,84311,-51.274423,127.720931,Yes,Paid,Yes,Yes
"Ruiz, Martinez and Guerrero",Cafe,1.92,561,707.7679698,Port Ellenchester,SC,10938,41.00836,82.700557,Yes,Free,Yes,No
"Nunez, Robinson and Rodriguez",Gym,3.21,639,107.7062605,Kelleyville,NC,65939,-88.5111875,-111.709726,Yes,None,Yes,No
Rodriguez LLC,Cafe,1.47,83,125.136409,Thompsonberg,NY,30519,39.30218,-21.628205,Yes,None,Yes,Yes
Young-Conrad,Gym,4.05,556,846.4137881,Paulaville,NC,88357,53.9536875,-136.554769,Yes,Free,No,Yes
"Herrera, Schwartz and Garner",Bar,4.81,881,946.094429,East Paulmouth,GA,24647,25.6799035,135.002154,No,Free,No,No
Daniels Inc,Bar,3.09,165,998.9858592,South Aliciamouth,SD,27011,-26.898759,9.519426,Yes,Free,No,No
Livingston PLC,Gym,1.85,301,152.4938035,Zoeshire,NV,57518,-39.8390735,75.642845,No,None,Yes,No
White-Black,Cafe,1.65,930,184.3469411,Whitemouth,MN,12520,-88.6942365,138.024924,No,Paid,No,Yes
"Guzman, Huber and Day",Bar,1.05,61,355.6973145,West Timothyville,MS,74851,22.562619,3.921756,No,Free,Yes,No
"Gomez, Nolan and Jacobs",Hotel,3.47,301,925.0773788,West Troyview,FM,45805,53.231704,49.909205,No,Free,No,Yes
Martinez LLC,Hotel,2.41,9,589.1341663,South Cindyton,WY,61290,65.346816,-18.20523,Yes,Free,Yes,No
"Martin, Johnson and Savage",Bar,3.18,683,106.2587016,Trevinoville,AZ,5396,-67.9799685,55.61023,Yes,None,Yes,No
Hansen-Zuniga,Restaurant,1.67,935,341.8313234,Riosburgh,TN,56075,84.944111,-138.372704,Yes,None,Yes,No
Smith PLC,Restaurant,4.91,949,356.3937046,Kirbyshire,PR,24098,-11.926744,-160.966904,Yes,Paid,Yes,Yes
Lopez-Ellis,Bar,4.71,681,268.5738667,East Jessica,KS,37831,82.1569305,130.349,Yes,None,No,Yes
Griffin PLC,Gym,4.81,331,929.367693,Fostertown,WA,12510,-35.8070075,-171.121192,No,Free,Yes,Yes
"Woods, Turner and Cox",Bar,3.85,964,977.5816064,Josephside,TX,92248,-39.0261905,-67.485167,No,Paid,Yes,Yes
Wood Inc,Cafe,2.7,572,673.7360288,Josephberg,LA,56412,-89.6244625,-29.050546,No,Free,No,No
Miller-Barnes,Bar,3.52,887,553.0533914,Michaelland,WI,2286,-35.93511,-147.089026,Yes,Paid,Yes,Yes
Short LLC,Hotel,3.6,761,633.4419188,New Jacqueline,IN,98743,75.0812095,-110.69291,Yes,Paid,No,Yes
Hart and Sons,Bar,1.19,689,919.9903005,West Lindseyhaven,IA,53635,45.169132,102.162795,Yes,None,No,Yes
"Simon, Werner and Ortiz",Bar,1.5,128,360.08527,North Kevin,TX,71505,-3.9961885,117.450497,No,None,Yes,Yes
"Carr, Grant and Dorsey",Restaurant,1.72,978,528.9005421,South James,WY,39813,36.4026505,-90.76529,No,None,Yes,No
Bauer and Sons,Hotel,3.22,44,494.8102618,North Samuel,SC,25244,-6.667188,-161.841534,Yes,None,No,No
Edwards LLC,Cafe,3.59,399,885.8478505,Tonymouth,MD,94500,84.011208,-113.933145,No,None,Yes,Yes
Walters-Murray,Hotel,2.78,83,179.8659055,Sandrachester,TN,77552,-58.17296,159.066003,No,Free,Yes,Yes
"Palmer, Perez and Walsh",Restaurant,2.22,307,772.1032169,Baileyhaven,KS,99219,35.5727695,-63.114198,No,Free,No,No
"Harper, Holmes and Benjamin",Hotel,3.95,500,910.3551078,New Christophershire,AR,5612,89.9659575,97.86099,No,Free,No,No
Ibarra-Williams,Restaurant,4.06,616,490.3674515,Rosefurt,NM,78276,4.069576,-165.411319,Yes,Paid,No,No
Nelson Inc,Cafe,3.74,109,833.9597792,Danaside,FM,24334,43.779356,-88.721065,Yes,Free,No,Yes
"Walsh, Martinez and Young",Gym,2.2,200,236.1603933,Port Markville,KS,5096,43.7827125,84.715386,Yes,None,No,No
"Patterson, Rodriguez and Webb",Hotel,4.96,347,398.3322037,Hartmanland,NC,11088,81.488576,-177.261377,Yes,Free,No,No
"Gregory, Palmer and Smith",Gym,3.65,306,874.8012193,Randallside,IL,98388,54.3893965,-162.796967,Yes,Paid,Yes,Yes
Wheeler-Buchanan,Cafe,2.1,889,517.4427882,Meghanmouth,CA,70200,-4.0601065,38.47806,No,Free,No,Yes
"Gill, Barrett and Gibson",Hotel,1.42,207,857.5935924,Fostermouth,IA,90826,59.384413,15.501862,No,Free,No,Yes
Wallace PLC,Hotel,3.49,663,993.1349284,West Lindseyland,MH,66546,-25.18731,120.183728,No,Free,Yes,Yes
Cooper Group,Gym,1.16,184,515.1776883,Hurleyton,DC,13508,76.895315,144.999937,Yes,None,Yes,Yes
Martinez LLC,Hotel,1.2,882,533.683175,East Keith,OR,88931,44.24892,-65.681409,Yes,Paid,Yes,Yes
Lang-Hammond,Gym,1.8,701,159.271459,Villanuevaview,ID,15346,16.0650965,149.545681,Yes,Paid,Yes,Yes
Francis-Skinner,Cafe,2.66,803,647.0894522,Livingstonberg,NJ,50775,-21.563935,97.703175,No,Paid,No,No
Wilkerson PLC,Gym,2.18,651,353.4193066,East Michaelmouth,MS,18335,-13.1881505,130.048262,No,Free,Yes,No
"Lindsey, Cole and Bryant",Bar,1.95,277,274.8575458,Loriside,ID,98706,16.0507945,165.821178,No,Free,Yes,Yes
Powell Ltd,Hotel,1.03,718,244.0411698,Ramirezfurt,MH,8450,49.6872065,157.442948,No,Paid,No,No
"Swanson, Warren and Greene",Gym,2.3,96,417.0610243,New Tonyamouth,MH,4731,-63.1794045,149.256931,No,Free,No,Yes
"Snyder, Pierce and Walters",Hotel,4.06,998,227.4085993,Port Angelaside,UT,82714,38.9339115,72.241085,No,Paid,Yes,No
Gillespie and Sons,Restaurant,1.49,643,262.278402,Emmaberg,NE,9616,-23.2891225,125.882092,No,Free,Yes,No
Santos PLC,Cafe,3.09,170,858.1560528,New Justin,FM,22846,-16.744871,-38.744678,Yes,None,No,No
Hamilton-Camacho,Bar,1.43,368,416.1932107,Amymouth,VT,12296,-11.231251,114.943897,No,Free,Yes,No
Davis Inc,Bar,2.58,749,111.5305839,North Heather,MI,93350,-46.363667,145.173487,Yes,None,No,Yes
West-Howard,Restaurant,3.8,330,979.8670615,East Lindaside,OH,22972,-15.983706,-44.946455,No,Free,Yes,Yes
Gill LLC,Cafe,4.63,985,300.85107,Brandytown,NV,94659,20.3757715,62.299243,No,Free,No,No
"Reyes, Calderon and Crosby",Gym,1.47,922,754.1300025,New Charlesbury,GA,48893,-44.555078,166.255614,Yes,Paid,No,No
Howell-Parker,Restaurant,4.62,555,537.6870901,Huntertown,TX,37432,2.0928765,-162.605853,No,Paid,Yes,No
"Murphy, Holt and Trujillo",Restaurant,4.96,20,196.2594482,Vargasmouth,MS,11347,-6.841506,124.001968,Yes,Free,Yes,No
Burns-Ross,Hotel,2.16,495,748.7261784,Davisstad,VT,22486,17.086543,-10.702641,No,Paid,No,Yes
Barron-Phelps,Restaurant,3.16,535,204.7780171,Bryanmouth,TX,27363,16.586391,-18.609746,No,None,No,Yes
"Myers, Nelson and Hunter",Restaurant,2.88,999,525.6390209,Andreabury,GU,20174,43.849469,1.267029,Yes,Free,Yes,Yes
Higgins-Thompson,Bar,2.4,277,290.9611891,Garciatown,HI,34584,-26.8935705,-31.779044,No,Free,Yes,No
Frederick LLC,Gym,4.64,931,852.6803696,Lake Phyllis,MO,18000,-89.6081555,6.882794,Yes,Paid,Yes,Yes
Hendricks-Vang,Bar,1.51,480,316.8665881,Bakershire,AZ,42548,-15.5793065,4.401773,Yes,Free,Yes,Yes
"Turner, Taylor and Gilmore",Bar,1.05,414,331.6817122,Lauraview,AL,28088,-36.4020815,170.56256,Yes,Free,Yes,Yes
Rodriguez-Jones,Gym,1.58,63,803.9771017,Fishertown,UT,49159,-44.327989,90.490607,Yes,Paid,Yes,No
Adkins-Gamble,Gym,1.91,626,861.7353297,West Joseton,SC,2869,0.5852695,114.317568,No,Free,Yes,No
Adams and Sons,Bar,1.16,891,316.6156529,Cookton,DE,87370,73.1853945,-88.877803,No,Paid,Yes,Yes
Hall-Lam,Hotel,3.58,416,901.921114,New Paige,GA,96584,29.152314,155.303943,No,Free,Yes,No
Allen Group,Gym,1.03,296,609.793037,East Michaelmouth,PR,71124,-4.0256665,0.353023,No,Free,Yes,Yes
"Robinson, Brown and Hernandez",Gym,2.98,611,685.5532971,Gordonview,OK,65975,79.0587105,89.184015,Yes,Free,No,No
Petersen-Williamson,Restaurant,4.69,710,801.4295586,New Monicashire,GA,86529,-18.797504,136.966064,No,Paid,Yes,Yes
Clark PLC,Bar,4.63,746,421.4944692,South Abigail,PA,86339,-65.9385705,114.063752,Yes,Paid,No,Yes
"Wise, Meyers and Reid",Cafe,1.93,921,997.0611453,Port Whitneyburgh,WV,25711,21.3460765,82.828704,No,Free,Yes,No
"Vargas, Hale and Bell",Restaurant,1.71,855,618.6473611,East Theresa,AR,16516,-86.371295,-167.701752,No,None,Yes,Yes
Frye-Lucas,Restaurant,4.5,927,719.4125391,Lake Phillip,MS,15013,-1.398608,-68.496406,No,Paid,Yes,No
Torres-Smith,Gym,4.23,104,100.7929906,Johnsmouth,NM,50715,-12.6817405,79.50501,No,None,Yes,No
Moore Group,Cafe,4.47,7,540.3940762,North Brian,SC,31642,-86.6553225,-178.829934,No,None,Yes,No
King PLC,Cafe,1.9,317,615.2463464,Shelialand,IN,98974,23.2385045,155.179281,No,None,Yes,Yes
"Aguirre, Rodriguez and Mccarty",Bar,2.95,807,955.169407,Buchananside,IA,5687,-44.677806,75.545303,Yes,Free,Yes,No
"Meyer, Briggs and Byrd",Hotel,1.26,243,749.001922,West Nancy,RI,11659,-47.7076775,81.785316,No,Free,No,No
Rosario Ltd,Restaurant,3.56,338,996.0147549,Danielchester,MO,63418,66.5491715,-167.592326,No,Paid,Yes,Yes
"White, Reyes and Bradshaw",Restaurant,2.69,110,145.398794,New Kimberlymouth,NY,33402,41.253155,139.323308,No,Free,Yes,Yes
"Ellis, Melton and Rodriguez",Cafe,3.63,532,851.9657091,Port Laurenmouth,VI,63803,10.1843735,-157.837223,Yes,Free,Yes,Yes
Williams LLC,Hotel,1.05,307,122.352599,Port Melissahaven,KS,98286,-11.033808,112.088789,Yes,Free,Yes,No
Bush and Sons,Bar,3.06,611,496.9174446,Christianshire,NV,5515,66.3876535,-52.295201,No,Free,No,No
Lee Group,Hotel,3.22,72,723.217431,Heathhaven,IA,63783,-55.5924985,-29.53573,Yes,None,No,Yes
Barton Ltd,Cafe,3.38,179,192.4420219,Fishermouth,CT,71845,-2.8044735,-30.005286,No,Free,No,Yes
"Vasquez, Munoz and Barnes",Restaurant,2.56,141,314.3872011,Sabrinaland,NH,37093,25.9547665,-169.837855,Yes,Paid,No,No
Roberts-Reynolds,Hotel,1.01,561,643.3243075,Barkerburgh,IA,86232,-33.1817295,148.101324,No,Free,Yes,No
Huber and Sons,Gym,4.88,96,365.5901019,Port David,CT,45770,-68.97452,-96.768675,Yes,Paid,Yes,No
Ray LLC,Hotel,4.11,898,816.2512737,Barrhaven,HI,42850,53.0533735,132.919917,No,Paid,Yes,Yes
Martin LLC,Restaurant,3.38,742,663.5286777,New Daniellefort,MI,79376,-87.9965875,164.786035,Yes,None,No,No
Knight Inc,Bar,1.92,662,177.9524464,Jonesmouth,OK,87946,13.205222,-132.917043,No,Paid,No,No
"Velasquez, Sims and Quinn",Hotel,3.93,789,843.5939948,Port Larry,TX,24803,-58.6318255,-102.158711,Yes,Free,No,No
Kirby-Burns,Hotel,1.5,530,494.4209654,Port Robertbury,VA,33464,-77.9826655,-42.875854,No,Paid,Yes,Yes
Strong-Combs,Cafe,4.13,202,960.7358457,Lake Johnville,WY,48366,-65.4253775,15.176142,Yes,Free,No,No
Adams Ltd,Bar,2.62,419,299.501926,South Michael,VA,97831,-68.7356295,-178.007364,Yes,Free,No,No
Cohen and Sons,Bar,3.82,177,656.0574803,Brittanyborough,MN,92370,37.2193485,63.099534,No,Free,No,No
Richards-Brown,Restaurant,1.53,955,859.4602204,East Williamberg,KS,52152,-71.823986,40.197496,No,Free,Yes,Yes
"Blankenship, Wolfe and Reyes",Hotel,1.76,67,334.5502004,Brendashire,VT,95695,7.097413,67.555203,Yes,None,No,Yes
Acosta-Fernandez,Cafe,4.61,135,290.5091723,Alanton,NC,12441,-14.485765,56.976294,No,None,No,No
Elliott-Valentine,Bar,3.79,685,506.6066555,South Brandonport,MS,98060,-81.626258,39.470516,Yes,Free,Yes,No
Howell Inc,Hotel,2.9,998,226.6678,East Gina,AR,693,64.9497,-93.098295,No,Paid,Yes,No
Hart-Villarreal,Restaurant,3.32,89,517.8443609,East Patriciastad,NY,11768,-40.9554265,-35.315698,No,None,No,Yes
Ramsey and Sons,Bar,3.27,817,584.0919599,Lake Joshuafort,NH,2339,58.1445135,0.617022,No,Paid,Yes,Yes
Allen Ltd,Hotel,1.89,366,985.3072516,Brandontown,MO,98075,-56.5582875,-156.681014,Yes,None,Yes,Yes
"Watson, Short and Goodman",Hotel,3.45,860,435.5922676,New Tylerton,AZ,30910,-29.608811,8.906724,No,None,Yes,No
Smith-Vasquez,Gym,2.1,531,684.5016777,Port Leah,ND,70788,4.143578,116.670599,No,None,Yes,No
Blackwell-Rios,Restaurant,4.89,462,834.3600234,Millermouth,DC,29289,85.388103,132.010041,Yes,Free,Yes,No
Ward LLC,Hotel,4.54,822,780.1263275,Lake Kathleenshire,IL,19184,54.1607405,68.072794,Yes,Free,Yes,No
Price Ltd,Restaurant,2.43,822,889.8352989,Melaniemouth,AL,16693,-88.1872965,25.127317,Yes,None,Yes,No
Wallace Ltd,Restaurant,3.53,406,393.3867895,Lake Sherri,LA,20293,4.057381,82.321286,No,Paid,No,No
Schroeder-Phillips,Cafe,3.93,486,340.3025746,West Hayley,SC,77126,-52.9234075,111.606493,No,None,No,Yes
"Farrell, Woods and Reynolds",Bar,1.33,427,297.0513285,West Jennifer,RI,63228,-8.0612685,-54.126233,Yes,None,Yes,No
"Johnson, Camacho and Sullivan",Restaurant,3.81,442,945.9426962,Walshland,AS,36041,49.6511175,-123.459302,No,Paid,Yes,Yes
Lynn LLC,Gym,1.31,636,926.5214245,Lake Wesleyfort,AL,54566,-44.6510585,75.621095,Yes,Paid,No,No
"Park, Peterson and Jones",Gym,2.14,51,470.4952889,West Summerfurt,HI,6756,75.945989,-125.998195,No,Paid,Yes,No
Williams-Moore,Restaurant,1.04,723,103.0095741,East Aprilshire,MS,17033,18.0768255,118.220027,Yes,Paid,Yes,Yes
Turner-Wells,Cafe,3.15,214,551.7045261,North Reginald,ME,75851,-71.6536915,-99.373331,No,Paid,No,No
Potter-Reed,Bar,3.6,821,688.9441542,West Matthewstad,FL,7731,66.1521585,-37.321134,Yes,Paid,No,No
"Baker, Carroll and Thomas",Gym,4.88,657,715.959955,East James,TX,90592,27.859898,177.232647,Yes,None,No,Yes
Moreno and Sons,Gym,3.74,826,788.529069,Port Tony,MI,82164,-54.9156615,71.515855,No,None,No,Yes
"Lee, Barnes and Roy",Restaurant,3.47,629,375.0224032,Port Sonia,MH,50193,-10.989204,119.416768,Yes,Paid,No,No
"Weber, Pineda and Baker",Cafe,3.9,560,282.1362189,Port Danielside,PA,92650,-51.8207065,-96.561542,No,None,Yes,No
King-Ford,Bar,4.83,399,370.853107,Matthewbury,PA,54669,88.2203895,-175.077631,Yes,Free,Yes,Yes
Sparks and Sons,Restaurant,1.18,509,923.8220789,North Michaelshire,NV,67437,88.1697315,-95.667929,Yes,Paid,No,Yes
"Garcia, Yang and Gonzalez",Gym,4.45,4,266.5661987,South Annette,TN,49076,-81.49432,-12.037772,No,Free,No,Yes
Stokes-Fowler,Cafe,1.3,452,647.6022077,Weavermouth,MO,68668,33.6882975,61.763608,Yes,Paid,No,No
"Castillo, Jimenez and Johnson",Bar,1.43,257,593.1144307,West Marcusfurt,AL,61277,-20.3730745,-100.654634,No,None,Yes,No
Campbell-Black,Restaurant,1.94,132,721.4341348,Lucerofurt,IN,75972,67.325361,-62.075445,Yes,None,No,Yes
"Wells, Obrien and Davis",Bar,3.11,820,243.999055,Danielville,UT,34435,-16.353643,166.026662,Yes,None,Yes,Yes
Baker-Tucker,Restaurant,2.49,864,188.6459925,East Brenda,VT,82266,-75.8114185,-147.706692,No,Free,Yes,Yes
Love Ltd,Gym,4.99,667,217.3865121,Philipville,CT,2655,-68.73456,-34.006568,Yes,Free,Yes,Yes
Cannon Group,Gym,4.93,864,234.424508,Meganborough,OH,43012,-18.8726175,-34.717221,Yes,Free,No,Yes
Gonzalez and Sons,Bar,1.29,708,339.7376511,Lindsayfort,PA,31023,33.1349845,110.030699,No,Free,No,No
"Blake, Austin and Rice",Restaurant,3.43,394,508.9616226,North Michael,AS,85329,-12.513139,170.960022,Yes,None,No,Yes
Austin-Valdez,Cafe,4.07,62,485.2393664,West Pamela,KY,52588,26.1350415,-157.131409,Yes,None,No,No
"Smith, Dodson and Taylor",Bar,3.07,331,620.5221835,West Samanthaside,AZ,49922,69.3012625,-0.306077,No,Paid,No,No
Diaz Ltd,Restaurant,1.4,397,714.4787981,Phillipsshire,IL,97245,48.0733915,167.111826,Yes,Paid,No,Yes
Smith Group,Cafe,4.2,702,436.1254659,Lake Amber,MS,9168,8.213619,100.235629,Yes,Free,Yes,Yes
Evans-Kennedy,Gym,1.7,247,793.6783763,Michelehaven,NE,15841,51.257798,66.129021,Yes,None,Yes,Yes
"Jackson, Travis and Bean",Bar,2.09,311,651.1178988,Robertbury,ID,20176,-77.13202,-1.505287,Yes,Paid,Yes,No
"Murphy, Cabrera and Brown",Bar,1.42,224,731.4510319,Juliamouth,AK,23579,-9.020918,-156.416751,No,Paid,No,Yes
Carson Ltd,Hotel,4.09,559,644.6547661,Johnbury,OK,16323,21.4813705,-95.231935,Yes,Paid,No,No
Gutierrez Group,Cafe,4.72,139,787.6354808,Coreybury,TX,5204,52.8376965,-93.402764,Yes,Paid,No,Yes
Glover LLC,Bar,3.78,865,871.2421369,South Cynthia,VI,12735,80.1319845,160.106165,Yes,Free,No,No
Roberts-Goodwin,Gym,2.84,440,276.5296042,Port Davidchester,WY,74656,-59.444118,42.643167,Yes,None,Yes,No
Lopez-Lewis,Bar,1.38,214,889.2299148,West Kristine,KS,30128,40.796223,-95.170076,Yes,None,No,Yes
Smith-Lopez,Bar,3.49,832,336.525952,Lake Nancy,PR,16820,-44.12485,139.346982,Yes,None,No,No
Moses Ltd,Bar,2.97,51,921.675943,East Tracey,FM,1820,-16.824942,87.462595,Yes,None,No,No
"Hinton, Flores and Garner",Gym,1.84,462,894.579321,Port Teresastad,MH,96471,-1.6399715,98.082646,Yes,None,No,No
Hernandez Inc,Gym,4.22,843,488.0987978,New Rachel,NV,22908,0.719832,-46.974282,Yes,Free,Yes,No
"Daniels, Reese and Chan",Cafe,3.14,269,107.4978411,Langshire,UT,74610,-72.966612,47.983225,No,Paid,No,No
Craig and Sons,Bar,1.03,100,979.9743691,Alvaradoburgh,ID,11439,-79.3380595,159.212865,No,Free,No,Yes
Jennings-Garcia,Restaurant,3.33,792,938.2631654,Roberthaven,IL,42671,52.319606,-150.78818,Yes,Free,No,No
Fletcher Ltd,Bar,3.5,769,131.3972627,Garyside,WY,75275,-0.343591,-160.921223,Yes,Paid,Yes,No
